deflatortype,Deflators
KI 2017,0.988833265
KM 2017,0.947225284
KN 2017,0.966768856
KP 2017,1
KR 2017,1.034598771
KW 2017,0.817797304
KY 2017,1.055665223
KZ 2017,0.968243802
LA 2017,1.003392339
LB 2017,0.947904857
LC 2017,0.969408315
LI 2017,1.013909681
LK 2017,1.02394862
LR 2017,1.031421752
LS 2017,0.915344565
LT 2017,0.929385652
LU 2017,1.075579083
LV 2017,0.910858346
LY 2017,0.992193089
MA 2017,0.969803123
MC 2017,1.056838627
MD 2017,0.884624179
ME 2017,0.921680949
MF 2017,1.056838627
MG 2017,0.988533215
MH 2017,1.001079301
MK 2017,0.89224445
ML 2017,0.941884895
MM 2017,1.000190636
MN 2017,0.921082363
MO 2017,1.012436665
MP 2017,1.022458803
MQ 2017,1.056838627
MR 2017,0.965967629
MS 2017,1.055665223
MT 2017,0.93636245
MU 2017,0.967984933
MV 2017,0.949460647
MW 2017,0.927877229
MX 2017,0.968508642
MY 2017,0.940572388
MZ 2017,0.931809757
NA 2017,0.926092916
NC 2017,1.056838627
NE 2017,0.916704275
NF 2017,0.989617768
NG 2017,0.95344208
NI 2017,1.10467154
NL 2017,1.070517564
NO 2017,1.077225691
NP 2017,0.938393063
NR 2017,0.94418435
NU 2017,0.984340759
NZ 2017,0.984340759
OM 2017,0.892901099
PA 2017,1.008346223
PE 2017,0.974226668
PF 2017,1.056838627
PG 2017,1.002110977
PH 2017,1.011034804
PK 2017,1.021919292
PL 2017,1.052585556
PM 2017,1.056838627
PN 2017,1.055665223
PR 2017,1.003450598
PS 2017,1.023089558
PT 2017,1.061703934
PW 2017,0.97272597
PY 2017,1.011013863
QA 2017,0.886099199
RE 2017,1.056838627
RO 2017,0.946556605
RS 2017,0.889861633
RU 2017,0.967906891
RW 2017,1.020066017
SA 2017,0.868990817
SB 2017,0.973055077
SC 2017,0.986235112
SD 2017,3.141224591
SE 2017,1.005427222
SG 2017,0.963669802
SH 2017,1.055665223
SI 2017,1.069003286
SJ 2017,1.077225691
SK 2017,1.071878105
SL 2017,0.953965464
SM 2017,0.938460659
SN 2017,0.93556746
SO 2017,0.955116676
SR 2017,0.869048384
SS 2017,0.709328697
ST 2017,0.922476114
SV 2017,0.978738095
SX 2017,1.048780212
SY 2017,1
SZ 2017,0.962991078
TC 2017,1.055665223
TD 2017,0.858462704
TF 2017,1.056838627
TG 2017,0.936333158
TH 2017,0.937827696
TJ 2017,1.023949021
TK 2017,0.984340759
TL 2017,0.875468835
TM 2017,0.99093135
TN 2017,1.016771939
TO 2017,0.980982837
Total DAC 2017,1.039961433
TR 2017,1.188019359
TT 2017,0.922171084
TV 2017,0.992856905
TW 2017,1.005437845
TZ 2017,0.981683008
UA 2017,0.878658893
UG 2017,0.983168615
UM 2017,1.022458803
US 2017,1.022458803
UY 2017,0.972413456
UZ 2017,1.223752194
VA 2017,1.062238664
VC 2017,0.986197942
VE 2017,1.231869002
VG 2017,1.055665223
VI 2017,1.022458803
VN 2017,0.974759213
VU 2017,1.004882801
WF 2017,1.056838627
WS 2017,1.024205621
XK 2017,0.948879919
YE 2017,0.93723241
YT 2017,1.056838627
ZA 2017,0.962555661
ZM 2017,1.001063066
ZW 2017,0.770507804
AD 2018,1
AE 2018,1
AF 2018,1
AG 2018,1
AI 2018,1
AL 2018,1
AM 2018,1
AO 2018,1
AQ 2018,1
AR 2018,1
AS 2018,1
AT 2018,1
AU 2018,1
AW 2018,1
AX 2018,1
AZ 2018,1
BA 2018,1
BB 2018,1
BD 2018,1
BE 2018,1
BF 2018,1
BG 2018,1
BH 2018,1
BI 2018,1
BJ 2018,1
BL 2018,1
BM 2018,1
BN 2018,1
BO 2018,1
BQ 2018,1
BR 2018,1
BS 2018,1
BT 2018,1
BV 2018,1
BW 2018,1
BY 2018,1
BZ 2018,1
CA 2018,1
CC 2018,1
CD 2018,1
CF 2018,1
CG 2018,1
CH 2018,1
CI 2018,1
CK 2018,1
CL 2018,1
CM 2018,1
CN 2018,1
CO 2018,1
CR 2018,1
CU 2018,1
CV 2018,1
CW 2018,1
CX 2018,1
CY 2018,1
CZ 2018,1
DE 2018,1
DJ 2018,1
DK 2018,1
DM 2018,1
DO 2018,1
DZ 2018,1
EC 2018,1
EE 2018,1
EG 2018,1
EH 2018,1
ER 2018,1
ES 2018,1
ET 2018,1
EU Institutions 2018,1
FI 2018,1
FJ 2018,1
FK 2018,1
FM 2018,1
FO 2018,1
FR 2018,1
GA 2018,1
GB 2018,1
GD 2018,1
GE 2018,1
GF 2018,1
GG 2018,1
GH 2018,1
GI 2018,1
GL 2018,1
GM 2018,1
GN 2018,1
GP 2018,1
GQ 2018,1
GR 2018,1
GS 2018,1
GT 2018,1
GU 2018,1
GW 2018,1
GY 2018,1
HK 2018,1
HM 2018,1
HN 2018,1
HR 2018,1
HT 2018,1
HU 2018,1
ID 2018,1
IE 2018,1
IL 2018,1
IM 2018,1
IN 2018,1
IO 2018,1
IQ 2018,1
IR 2018,1
IS 2018,1
IT 2018,1
JE 2018,1
JM 2018,1
JO 2018,1
JP 2018,1
KE 2018,1
KG 2018,1
KH 2018,1
KI 2018,1
KM 2018,1
KN 2018,1
KP 2018,1
KR 2018,1
KW 2018,1
KY 2018,1
KZ 2018,1
LA 2018,1
LB 2018,1
LC 2018,1
LI 2018,1
LK 2018,1
LR 2018,1
LS 2018,1
LT 2018,1
LU 2018,1
LV 2018,1
LY 2018,1
MA 2018,1
MC 2018,1
MD 2018,1
ME 2018,1
MF 2018,1
MG 2018,1
MH 2018,1
MK 2018,1
ML 2018,1
MM 2018,1
MN 2018,1
MO 2018,1
MP 2018,1
MQ 2018,1
MR 2018,1
MS 2018,1
MT 2018,1
MU 2018,1
MV 2018,1
MW 2018,1
MX 2018,1
MY 2018,1
MZ 2018,1
NA 2018,1
NC 2018,1
NE 2018,1
NF 2018,1
NG 2018,1
NI 2018,1
NL 2018,1
NO 2018,1
NP 2018,1
NR 2018,1
NU 2018,1
NZ 2018,1
OM 2018,1
PA 2018,1
PE 2018,1
PF 2018,1
PG 2018,1
PH 2018,1
PK 2018,1
PL 2018,1
PM 2018,1
PN 2018,1
PR 2018,1
PS 2018,1
PT 2018,1
PW 2018,1
PY 2018,1
QA 2018,1
RE 2018,1
RO 2018,1
RS 2018,1
RU 2018,1
RW 2018,1
SA 2018,1
SB 2018,1
SC 2018,1
SD 2018,1
SE 2018,1
SG 2018,1
SH 2018,1
SI 2018,1
SJ 2018,1
SK 2018,1
SL 2018,1
SM 2018,1
SN 2018,1
SO 2018,1
SR 2018,1
SS 2018,1
ST 2018,1
SV 2018,1
SX 2018,1
SY 2018,1
SZ 2018,1
TC 2018,1
TD 2018,1
TF 2018,1
TG 2018,1
TH 2018,1
TJ 2018,1
TK 2018,1
TL 2018,1
TM 2018,1
TN 2018,1
TO 2018,1
Total DAC 2018,1
TR 2018,1
TT 2018,1
TV 2018,1
TW 2018,1
TZ 2018,1
UA 2018,1
UG 2018,1
UM 2018,1
US 2018,1
UY 2018,1
UZ 2018,1
VA 2018,1
VC 2018,1
VE 2018,1
VG 2018,1
VI 2018,1
VN 2018,1
VU 2018,1
WF 2018,1
WS 2018,1
XK 2018,1
YE 2018,1
YT 2018,1
ZA 2018,1
ZM 2018,1
ZW 2018,1
AF 2019,0.990950574
AX 2019,0.985397513
AL 2019,1.012754534
DZ 2019,0.994946303
AS 2019,1.017781082
AD 2019,0.982351598
AO 2019,0.85526372
AI 2019,0.988548267
AQ 2019,1.017781082
AG 2019,1.015527264
AR 2019,0.933329294
AM 2019,1.009906784
AW 2019,1.007770877
AU 2019,0.970704257
AT 2019,0.905719793
AZ 2019,0.963675134
BS 2019,1.014545517
BH 2019,0.998834054
BD 2019,1.019639471
BB 2019,1.013043317
BY 2019,1.004295065
BE 2019,0.905638472
BZ 2019,1.012129718
BJ 2019,1.004776801
BM 2019,0.988548267
BT 2019,1.03140845
BO 2019,1.014410306
BQ 2019,0.983419279
BA 2019,0.983153351
BW 2019,0.995411628
BV 2019,0.962508844
BR 2019,1.02812101
IO 2019,0.988548267
BN 2019,0.902895422
BG 2019,0.999064491
BF 2019,0.990212427
BI 2019,1.035533061
CV 2019,0.987010182
KH 2019,1.029785627
CM 2019,0.97615508
CA 2019,0.976899061
KY 2019,0.988548267
CF 2019,0.995550998
TD 2019,0.99701067
CL 2019,0.95884896
CN 2019,0.997814611
CX 2019,0.978821945
CC 2019,0.978821945
CO 2019,0.975942788
KM 2019,0.951814409
CD 2019,1.089082754
CG 2019,0.946130872
CK 2019,1.009338101
CR 2019,0.995506062
CI 2019,0.978413936
HR 2019,0.983525078
CU 2019,1
CW 2019,0.979260226
CY 2019,0.972290703
CZ 2019,0.891789503
DK 2019,0.914839381
DJ 2019,1.025056899
DM 2019,1.015997918
DO 2019,0.997161888
EC 2019,0.993451963
EG 2019,1.138019145
SV 2019,1.010505112
GQ 2019,0.942650272
ER 2019,1.106642723
EE 2019,0.993742745
ET 2019,1.051909198
FK 2019,0.988548267
FO 2019,0.979260226
FJ 2019,1.006044582
FI 2019,0.91157856
FR 2019,0.91071394
GF 2019,0.982351598
PF 2019,0.982351598
TF 2019,0.982351598
GA 2019,0.951067043
GM 2019,1.02157144
GE 2019,1.008232975
DE 2019,0.906150376
GH 2019,0.962447257
GI 2019,0.988548267
GR 2019,0.908437591
GL 2019,0.979260226
GD 2019,1.020500442
GP 2019,0.982351598
GU 2019,1.017781082
GT 2019,1.007336272
GG 2019,0.988548267
GN 2019,1.015204438
GW 2019,1.003949215
GY 2019,1.014646569
HT 2019,0.993421094
HM 2019,0.978821945
VA 2019,0.97678991
HN 2019,1.003013361
HK 2019,1.023567759
HU 2019,0.914477747
IS 2019,0.916257863
IN 2019,1.019937451
ID 2019,1.023151567
IR 2019,1.140072662
IQ 2019,0.969283224
IE 2019,0.912836082
IM 2019,0.988548267
IL 2019,0.998746704
IT 2019,0.898104938
JM 2019,1.029473609
JP 2019,1.004170307
JE 2019,0.988548267
JO 2019,1.02200389
KZ 2019,0.932978046
KE 2019,1.051202278
KI 2019,0.967428343
KP 2019,1
KR 2019,0.906976536
XK 2019,1
KW 2019,0.947616367
KG 2019,0.992471806
LA 2019,1.02441117
LV 2019,0.992654439
LB 2019,1.019927141
LS 2019,0.979849969
LR 2019,0.987038992
LY 2019,0.989346877
LI 2019,0.994902001
LT 2019,0.98835683
LU 2019,0.906991394
MO 2019,1.020450745
MK 2019,0.987350056
MG 2019,1.001022759
MW 2019,1.032490975
MY 2019,1.006974003
MV 2019,1.020016188
ML 2019,0.988177665
MT 2019,0.991894929
MH 2019,1.004904482
MQ 2019,0.982351598
MR 2019,1.008141387
MU 2019,0.998914749
YT 2019,0.982351598
MX 2019,0.9985417
FM 2019,1.011661205
MD 2019,1.019813372
MC 2019,0.982351598
MN 2019,0.988675636
ME 2019,0.980336429
MS 2019,0.988548267
MA 2019,0.994091759
MZ 2019,1.024450321
MM 2019,0.899770951
NA 2019,0.996163248
NR 2019,0.984389908
NP 2019,0.942233474
NL 2019,0.910577941
NC 2019,0.982351598
NZ 2019,0.987644544
NI 2019,1.001341792
NE 2019,0.989353329
NG 2019,1.096393968
NU 2019,1.009338101
NF 2019,0.978821945
MP 2019,1.017781082
NO 2019,0.852939359
OM 2019,0.955643965
PK 2019,0.864352131
PW 2019,1.023304945
PS 2019,1
PA 2019,1.014998041
PG 2019,0.969754809
PY 2019,0.983649667
PE 2019,0.991539639
PH 2019,1.012519923
PN 2019,0.988548267
PL 2019,0.919974197
PT 2019,0.902952987
PR 2019,1.003478774
QA 2019,0.979576157
RE 2019,0.982351598
RO 2019,0.987349158
RU 2019,0.971830599
RW 2019,0.995917431
BL 2019,0.982351598
SH 2019,0.988548267
KN 2019,1.003162142
LC 2019,1.01797437
MF 2019,0.982351598
PM 2019,0.982351598
VC 2019,1.0229376
WS 2019,1.014584187
SM 2019,0.98128825
ST 2019,1.021500771
SA 2019,0.957089171
SN 2019,0.985518057
RS 2019,1.000013763
SC 2019,1.016613936
SL 2019,0.970855472
SG 2019,1.009065067
SX 2019,0.979260226
SK 2019,0.907968063
SI 2019,0.910900159
SB 2019,1.031371382
SO 2019,1.020822031
ZA 2019,0.996632368
GS 2019,0.988548267
SS 2019,0.737240755
ES 2019,0.911599065
LK 2019,0.921731004
SD 2019,0.949794777
SR 2019,1.051566443
SJ 2019,0.962508844
SZ 2019,1.000770134
SE 2019,0.939778623
CH 2019,0.977477076
SY 2019,1
TW 2019,0.99549082
TJ 2019,0.974924012
TZ 2019,1.01425586
TH 2019,1.024815844
TL 2019,0.969332717
TG 2019,0.993510659
TK 2019,1.009338101
TO 2019,1.003257841
TT 2019,1.00561181
TN 2019,0.882908974
TR 2019,0.945451661
TM 2019,1.073793181
TC 2019,0.988548267
TV 2019,1.046284196
UG 2019,1.015981387
UA 2019,1.053981762
AE 2019,0.979720209
GB 2019,0.925105705
UM 2019,1.017781082
US 2019,0.995461321
UY 2019,0.982185925
UZ 2019,1.136155536
VU 2019,0.985520589
VE 2019,1.035300808
VN 2019,1.013022997
VG 2019,0.988548267
VI 2019,1.017781082
WF 2019,0.982351598
EH 2019,0.994091759
YE 2019,1.058664674
ZM 2019,0.948316372
ZW 2019,0.90040256
Total DAC 2019,0.947210052
EU Institutions 2019,0.906991164
AD 2020,1.00879808
AE 2020,0.995321533
AF 2020,0.99058417
AG 2020,1.035710829
AI 2020,1.008621975
AL 2020,1.051486888
AM 2020,1.022684813
AO 2020,0.869501826
AQ 2020,1.039035863
AR 2020,0.985479251
AS 2020,1.039035863
AT 2020,1.014884817
AU 2020,0.995871449
AW 2020,1.025531824
AX 2020,1.013007814
AZ 2020,0.979990554
BA 2020,1.008971448
BB 2020,1.032529285
BD 2020,1.039618694
BE 2020,1.011393626
BF 2020,1.021153765
BG 2020,1.037992163
BH 2020,1.022387289
BI 2020,1.071042712
BJ 2020,1.022920346
BL 2020,1.00879808
BM 2020,1.008621975
BN 2020,0.907480339
BO 2020,1.051535577
BQ 2020,1.01039017
BR 2020,1.055049811
BS 2020,1.032300789
BT 2020,1.00377343
BV 2020,0.970522996
BW 2020,1.015669001
BY 2020,1.025964505
BZ 2020,1.028086091
CA 2020,1.035393181
CC 2020,0.995871449
CD 2020,1.129561565
CF 2020,1.031603915
CG 2020,0.94881033
CH 2020,1.025601764
CI 2020,1.006327335
CK 2020,1.04807407
CL 2020,0.985142938
CM 2020,0.999220496
CN 2020,1.023059188
CO 2020,0.986932174
CR 2020,1.016291023
CU 2020,1
CV 2020,1.016764686
CW 2020,1.003337407
CX 2020,0.995871449
CY 2020,1.006186034
CZ 2020,1.015588944
DE 2020,1.016760351
DJ 2020,1.050720515
DK 2020,1.003337407
DM 2020,1.033525459
DO 2020,1.012707941
DZ 2020,1.027436239
EC 2020,1.005291993
EE 2020,1.034495227
EG 2020,1.188690627
EH 2020,1.018250396
ER 2020,1.118371051
ES 2020,1.009118049
ET 2020,1.0692374
EU Institutions 2020,1.012379397
FI 2020,1.013007814
FJ 2020,1.037381516
FK 2020,1.008621975
FM 2020,1.020316452
FO 2020,1.003337407
FR 2020,1.00879808
GA 2020,0.980570427
GB 2020,1.008621975
GD 2020,1.041973238
GE 2020,1.053589994
GF 2020,1.00879808
GG 2020,1.008621975
GH 2020,0.962737429
GI 2020,1.008621975
GL 2020,1.003337407
GM 2020,1.04258172
GN 2020,1.031764256
GP 2020,1.00879808
GQ 2020,0.97543764
GR 2020,1.005646151
GS 2020,1.008621975
GT 2020,1.034552037
GU 2020,1.039035863
GW 2020,1.037582042
GY 2020,0.942290363
HK 2020,1.046660113
HM 2020,0.995871449
HN 2020,1.005539414
HR 2020,1.011827744
HT 2020,0.983738958
HU 2020,1.072860697
ID 2020,1.068224562
IE 2020,1.009092387
IL 2020,1.023569151
IM 2020,1.008621975
IN 2020,1.040099888
IO 2020,1.008621975
IQ 2020,0.982715193
IR 2020,1.16376318
IS 2020,0.990182584
IT 2020,0.998849176
JE 2020,1.008621975
JM 2020,1.045494926
JO 2020,1.047551786
JP 2020,1.089692104
KE 2020,1.090973115
KG 2020,1.011436274
KH 2020,1.048149574
KI 2020,0.990959174
KM 2020,0.984871961
KN 2020,1.024205067
KP 2020,1
KR 2020,1.021245357
KW 2020,0.961394639
KY 2020,1.008621975
KZ 2020,0.976178002
LA 2020,1.047507629
LB 2020,1.040568934
LC 2020,1.040232294
LI 2020,1.025601764
LK 2020,0.94712441
LR 2020,0.970737681
LS 2020,1.005350154
LT 2020,1.022741277
LU 2020,1.015438915
LV 2020,1.026495929
LY 2020,1.094154634
MA 2020,1.018250396
MC 2020,1.00879808
MD 2020,1.044185091
ME 2020,1.008416868
MF 2020,1.00879808
MG 2020,1.011352788
MH 2020,1.020975896
MK 2020,1.018315469
ML 2020,1.021202624
MM 2020,0.91787976
MN 2020,1.028995258
MO 2020,1.049025405
MP 2020,1.039035863
MQ 2020,1.00879808
MR 2020,0.984970049
MS 2020,1.008621975
MT 2020,1.025244235
MU 2020,1.022462362
MV 2020,1.044437748
MW 2020,1.039526058
MX 2020,1.024011934
MY 2020,1.034279338
MZ 2020,1.044130783
NA 2020,1.022949354
NC 2020,1.00879808
NE 2020,1.020064345
NF 2020,0.995871449
NG 2020,1.192341686
NI 2020,0.991176564
NL 2020,1.01039017
NO 2020,0.970522996
NP 2020,1.012797092
NR 2020,1.009436884
NU 2020,1.04807407
NZ 2020,1.04807407
OM 2020,0.95299032
PA 2020,1.035300806
PE 2020,1.00327297
PF 2020,1.00879808
PG 2020,0.969107562
PH 2020,1.03593308
PK 2020,1
PL 2020,1.025654119
PM 2020,1.00879808
PN 2020,1.008621975
PR 2020,1.016446322
PS 2020,1
PT 2020,1.015293841
PW 2020,1.043432894
PY 2020,1.013369309
QA 2020,1.001018966
RE 2020,1.00879808
RO 2020,1.033089372
RS 2020,1.043392907
RU 2020,0.989387117
RW 2020,0.998074633
SA 2020,0.971366672
SB 2020,1.067437347
SC 2020,1.034712783
SD 2020,0.951024726
SE 2020,1.016261856
SG 2020,1.036200765
SH 2020,1.008621975
SI 2020,1.009481856
SJ 2020,0.970522996
SK 2020,1.026726499
SL 2020,0.972769993
SM 2020,1.005756156
SN 2020,1.016191797
SO 2020,1.040964272
SR 2020,1.091657487
SS 2020,0.622070006
ST 2020,1.079977343
SV 2020,1.032181323
SX 2020,1.003337407
SY 2020,1
SZ 2020,1.031319833
TC 2020,1.008621975
TD 2020,1.037319774
TF 2020,1.00879808
TG 2020,1.034615888
TH 2020,1.048661613
TJ 2020,0.949908621
TK 2020,1.04807407
TL 2020,1.003753857
TM 2020,1.147695001
TN 2020,0.830262983
TO 2020,0.993206187
Total DAC 2020,1.031165586
TR 2020,1.056909188
TT 2020,1.026083639
TV 2020,1.084206889
TW 2020,1.023081955
TZ 2020,1.03478252
UA 2020,1.116573283
UG 2020,1.058705381
UM 2020,1.039035863
US 2020,1.039035863
UY 2020,1.004082721
UZ 2020,1.214454258
VA 2020,0.998849176
VC 2020,1.04365707
VE 2020,1.054766429
VG 2020,1.008621975
VI 2020,1.039035863
VN 2020,1.031847438
VU 2020,1.011598249
WF 2020,1.00879808
WS 2020,1.031872413
XK 2020,1
YE 2020,1.038281191
YT 2020,1.00879808
ZA 2020,1.022706061
ZM 2020,0.946538006
ZW 2020,1.009706518
AD 2021,1.030760456
AE 2021,1.009866944
AF 2021,1.00989695
AG 2021,1.056262474
AI 2021,1.027245349
AL 2021,1.094336889
AM 2021,1.029455168
AO 2021,0.885321567
AQ 2021,1.06063141
AR 2021,1.03908932
AS 2021,1.06063141
AT 2021,1.041616754
AU 2021,1.014316028
AW 2021,1.047361476
AX 2021,1.037770124
AZ 2021,0.994266633
BA 2021,1.032571025
BB 2021,1.056711127
BD 2021,1.060406254
BE 2021,1.034334524
BF 2021,1.04769839
BG 2021,1.073304244
BH 2021,1.043105863
BI 2021,1.108182017
BJ 2021,1.041631246
BL 2021,1.030760456
BM 2021,1.027245349
BN 2021,0.905442986
BO 2021,1.093541559
BQ 2021,1.034337694
BR 2021,1.079193801
BS 2021,1.05569431
BT 2021,1.016076447
BV 2021,0.978260901
BW 2021,1.013157858
BY 2021,1.057147442
BZ 2021,1.048555116
CA 2021,1.068873134
CC 2021,1.014316028
CD 2021,1.133923164
CF 2021,1.064239139
CG 2021,0.941023852
CH 2021,1.052047155
CI 2021,1.028388473
CK 2021,1.084812747
CL 2021,1.006022668
CM 2021,1.019952147
CN 2021,1.048661611
CO 2021,1.004876228
CR 2021,1.035770643
CU 2021,1
CV 2021,1.042972579
CW 2021,1.028754546
CX 2021,1.014316028
CY 2021,1.037447936
CZ 2021,1.039311518
DE 2021,1.044617566
DJ 2021,1.077059658
DK 2021,1.028754546
DM 2021,1.05265456
DO 2021,1.029255889
DZ 2021,1.049581434
EC 2021,1.019517845
EE 2021,1.072598766
EG 2021,1.168345848
EH 2021,1.039806021
ER 2021,1.240910355
ES 2021,1.033398481
ET 2021,1.086309151
EU Institutions 2021,1.038318465
FI 2021,1.037770124
FJ 2021,1.069408339
FK 2021,1.027245349
FM 2021,1.031354287
FO 2021,1.028754546
FR 2021,1.030760456
GA 2021,1.005565084
GB 2021,1.027245349
GD 2021,1.063760347
GE 2021,1.099658246
GF 2021,1.030760456
GG 2021,1.027245349
GH 2021,0.990327818
GI 2021,1.027245349
GL 2021,1.028754546
GM 2021,1.057483047
GN 2021,1.052001438
GP 2021,1.030760456
GQ 2021,1.00942487
GR 2021,1.02896584
GS 2021,1.027245349
GT 2021,1.063146986
GU 2021,1.06063141
GW 2021,1.070471815
GY 2021,0.896598905
HK 2021,1.067331165
HM 2021,1.014316028
HN 2021,1.01251157
HR 2021,1.035690544
HT 2021,1.007054308
HU 2021,1.110448533
ID 2021,1.096724065
IE 2021,1.033807221
IL 2021,1.046629302
IM 2021,1.027245349
IN 2021,1.060087295
IO 2021,1.027245349
IQ 2021,1.009290346
IR 2021,1.199540922
IS 2021,1.020673041
IT 2021,1.016997884
JE 2021,1.027245349
JM 2021,1.071350147
JO 2021,1.073736313
JP 2021,1.145415747
KE 2021,1.119286999
KG 2021,1.030878004
KH 2021,1.066879612
KI 2021,1.01569151
KM 2021,1.014566595
KN 2021,1.046849752
KP 2021,1
KR 2021,1.042770632
KW 2021,0.977333211
KY 2021,1.027245349
KZ 2021,1.017163196
LA 2021,1.068510565
LB 2021,1.061661491
LC 2021,1.061584516
LI 2021,1.052047155
LK 2021,0.97248048
LR 2021,0.973327755
LS 2021,1.028593485
LT 2021,1.053169282
LU 2021,1.040433549
LV 2021,1.056239569
LY 2021,1.213700084
MA 2021,1.039806021
MC 2021,1.030760456
MD 2021,1.063675668
ME 2021,1.033265084
MF 2021,1.030760456
MG 2021,1.030191595
MH 2021,1.037624315
MK 2021,1.046333671
ML 2021,1.049987121
MM 2021,0.940933992
MN 2021,1.068954967
MO 2021,1.080636881
MP 2021,1.06063141
MQ 2021,1.030760456
MR 2021,0.975463704
MS 2021,1.027245349
MT 2021,1.054053792
MU 2021,1.045419972
MV 2021,1.070612131
MW 2021,1.045999472
MX 2021,1.047171424
MY 2021,1.059056248
MZ 2021,1.067066741
NA 2021,1.048099382
NC 2021,1.030760456
NE 2021,1.047289464
NF 2021,1.014316028
NG 2021,1.292834216
NI 2021,0.981257833
NL 2021,1.034337694
NO 2021,0.978260901
NP 2021,1.057853466
NR 2021,1.020061813
NU 2021,1.084812747
NZ 2021,1.084812747
OM 2021,0.963149807
PA 2021,1.056278582
PE 2021,1.018136695
PF 2021,1.030760456
PG 2021,0.968722459
PH 2021,1.057900757
PK 2021,1
PL 2021,1.077889066
PM 2021,1.030760456
PN 2021,1.027245349
PR 2021,1.029373574
PS 2021,1
PT 2021,1.038600664
PW 2021,1.061936427
PY 2021,1.039723799
QA 2021,1.012003901
RE 2021,1.030760456
RO 2021,1.073894282
RS 2021,1.081744246
RU 2021,1.006691419
RW 2021,1.003070891
SA 2021,0.983074149
SB 2021,1.111599689
SC 2021,1.051507169
SD 2021,0.951689084
SE 2021,1.047900272
SG 2021,1.059911289
SH 2021,1.027245349
SI 2021,1.033690742
SJ 2021,0.978260901
SK 2021,1.056705742
SL 2021,0.973674186
SM 2021,1.026675168
SN 2021,1.034818162
SO 2021,1.061470807
SR 2021,1.152961711
SS 2021,0.61291857
ST 2021,1.23152743
SV 2021,1.052649727
SX 2021,1.028754546
SY 2021,1
SZ 2021,1.05735998
TC 2021,1.027245349
TD 2021,1.074364873
TF 2021,1.030760456
TG 2021,1.071893978
TH 2021,1.06961821
TJ 2021,0.94449148
TK 2021,1.084812747
TL 2021,0.935330228
TM 2021,1.216630517
TN 2021,0.833589262
TO 2021,0.992029054
Total DAC 2021,1.057387742
TR 2021,1.179013686
TT 2021,1.048700332
TV 2021,1.118562051
TW 2021,1.057079705
TZ 2021,1.055203468
UA 2021,1.181848444
UG 2021,1.089517434
UM 2021,1.06063141
US 2021,1.06063141
UY 2021,1.029496499
UZ 2021,1.28237425
VA 2021,1.016997884
VC 2021,1.064295731
VE 2021,1.00668954
VG 2021,1.027245349
VI 2021,1.06063141
VN 2021,1.049970344
VU 2021,1.037504174
WF 2021,1.030760456
WS 2021,1.047604146
XK 2021,1
YE 2021,1.017211334
YT 2021,1.030760456
ZA 2021,1.047992407
ZM 2021,0.959374406
ZW 2021,1.054880888
AD 2022,1.055562574
AE 2022,1.026163086
AF 2022,1.039132843
AG 2022,1.077718267
AI 2022,1.050003743
AL 2022,1.14299009
AM 2022,1.037730268
AO 2022,0.897028279
AQ 2022,1.082578678
AR 2022,1.08314378
AS 2022,1.082578678
AT 2022,1.06976645
AU 2022,1.038882483
AW 2022,1.070294117
AX 2022,1.063032184
AZ 2022,1.012063182
BA 2022,1.059784085
BB 2022,1.081398749
BD 2022,1.081616273
BE 2022,1.05980535
BF 2022,1.075522241
BG 2022,1.110495182
BH 2022,1.059555483
BI 2022,1.164340459
BJ 2022,1.060641053
BL 2022,1.055562574
BM 2022,1.050003743
BN 2022,0.910488806
BO 2022,1.141745445
BQ 2022,1.060525054
BR 2022,1.104287169
BS 2022,1.080582796
BT 2022,1.033974959
BV 2022,0.990336639
BW 2022,1.011096345
BY 2022,1.085767192
BZ 2022,1.06948611
CA 2022,1.107280544
CC 2022,1.038882483
CD 2022,1.135023787
CF 2022,1.098453491
CG 2022,0.921583351
CH 2022,1.084549395
CI 2022,1.051650992
CK 2022,1.123328239
CL 2022,1.026293888
CM 2022,1.043300369
CN 2022,1.074267484
CO 2022,1.02275043
CR 2022,1.05783024
CU 2022,1
CV 2022,1.070837542
CW 2022,1.060892937
CX 2022,1.038882483
CY 2022,1.073529927
CZ 2022,1.064537
DE 2022,1.075397655
DJ 2022,1.103886843
DK 2022,1.060892937
DM 2022,1.074148629
DO 2022,1.047807515
DZ 2022,1.083355769
EC 2022,1.030991985
EE 2022,1.11048058
EG 2022,1.151001189
EH 2022,1.062374645
ER 2022,1.379446254
ES 2022,1.060191171
ET 2022,1.100185855
EU Institutions 2022,1.067240998
FI 2022,1.063032184
FJ 2022,1.10265477
FK 2022,1.050003743
FM 2022,1.038147552
FO 2022,1.060892937
FR 2022,1.055562574
GA 2022,1.026130658
GB 2022,1.050003743
GD 2022,1.08597757
GE 2022,1.129475098
GF 2022,1.055562574
GG 2022,1.050003743
GH 2022,1.022610523
GI 2022,1.050003743
GL 2022,1.060892937
GM 2022,1.074229726
GN 2022,1.072322559
GP 2022,1.055562574
GQ 2022,1.05657843
GR 2022,1.05341805
GS 2022,1.050003743
GT 2022,1.092625366
GU 2022,1.082578678
GW 2022,1.106334651
GY 2022,0.880610913
HK 2022,1.088764421
HM 2022,1.038882483
HN 2022,1.018241756
HR 2022,1.061850227
HT 2022,1.028865573
HU 2022,1.134372447
ID 2022,1.116126462
